序号,发送->接收,接收->转发,转发->接收,接收->处理,总计
772,65,34,99,18,216
773,66,17,99,18,200
774,66,33,66,18,183
775,67,16,66,18,167
776,67,36,66,16,185
777,68,18,66,16,168
778,51,18,66,16,151
779,52,30,102,16,200
780,301,32,168,17,518
781,66,18,66,16,166
782,66,33,66,16,181
783,83,33,67,15,198
785,100,17,68,14,199
786,99,34,133,15,281
787,66,17,68,14,165
788,66,34,133,15,248
790,516,16,67,17,616
791,85,32,67,15,199
792,68,32,67,15,182
793,52,32,67,15,166
794,66,32,168,17,283
795,68,15,168,17,268
797,68,17,65,17,167
798,50,17,65,17,149
799,65,17,68,16,166
801,82,35,67,16,200
802,100,33,67,16,216
804,68,33,67,16,184
805,51,33,67,16,167
806,68,34,99,15,216
809,51,33,100,16,200
810,67,33,67,16,183
811,66,17,67,16,166
812,66,33,50,16,165
813,50,33,50,16,149
815,65,19,84,15,183
816,67,32,67,17,183
817,51,32,67,17,167
818,50,16,67,17,150
819,51,35,67,16,169
820,67,32,68,15,182
822,52,15,68,15,150
823,101,17,66,18,202
824,67,33,66,18,184
825,66,17,66,18,167
826,51,17,66,18,152
828,65,34,83,17,199
829,66,17,83,17,183
831,51,33,67,16,167
832,52,15,67,16,150
833,283,35,82,16,416
834,68,32,100,16,216
835,65,17,100,16,198
836,50,17,100,16,183
837,67,17,67,16,167
838,65,34,66,17,182
839,66,18,66,17,167
842,67,33,68,16,184
844,66,33,51,15,165
847,50,35,82,16,183
848,68,31,117,17,233
849,67,15,117,17,216
850,51,15,117,17,200
851,66,18,117,16,217
852,66,32,67,18,183
853,66,16,67,18,167
855,67,17,100,16,200
856,66,33,67,16,182
857,83,34,66,18,201
858,67,34,66,18,185
859,168,16,99,17,300
860,51,16,66,18,151
862,67,33,67,16,183
863,65,17,67,16,165
864,66,34,99,17,216
866,67,33,66,17,183
867,51,33,66,17,167
868,67,33,85,16,201
869,65,17,85,16,183
871,50,33,52,16,151
872,66,33,68,17,184
875,69,16,65,18,168
876,52,16,65,18,151
877,51,33,66,19,169
879,66,15,53,15,149
881,67,16,67,16,166
882,66,34,65,17,182
883,68,15,65,17,165
886,50,17,68,15,150
889,85,32,67,16,200
890,68,32,67,16,183
893,51,34,66,17,168
894,83,16,67,17,183
895,100,17,51,17,185
897,100,17,65,17,199
901,51,34,83,15,183
902,51,17,83,15,166
903,166,16,68,17,267
904,65,33,67,19,184
906,64,34,52,16,166
907,67,15,52,16,150
908,52,15,52,16,135
911,67,16,67,15,165
912,101,34,66,16,217
913,68,16,67,17,168
914,68,34,66,16,184
915,98,18,67,17,200
917,65,18,67,17,167
918,67,33,100,17,217
919,67,16,100,17,200
920,66,34,100,16,216
922,67,33,67,16,183
924,67,33,67,16,183
925,67,17,67,16,167
926,83,17,65,19,184
928,50,17,65,19,151
929,67,17,51,16,151
930,166,35,64,17,282
931,66,16,67,16,165
935,99,19,64,17,199
936,67,35,64,17,183
937,64,19,64,17,164
938,67,33,166,17,283
939,50,33,166,17,266
942,64,34,67,17,182
943,67,17,67,17,168
946,52,16,67,17,152
948,67,34,51,15,167
949,165,17,101,16,299
950,67,34,65,18,184
951,67,17,65,18,167
953,51,32,134,16,233
954,99,33,68,16,216
956,83,15,68,16,182
957,66,15,68,16,165
958,51,15,68,16,150
960,167,35,131,18,351
962,68,33,135,14,250
963,65,17,135,14,231
964,66,33,66,17,182
965,66,16,66,17,165
967,68,17,131,18,234
969,99,19,115,17,250
970,102,33,82,17,234
975,52,31,68,17,168
976,64,34,51,17,166
977,50,34,51,17,152
978,65,34,66,18,183
979,82,34,66,17,199
982,51,17,66,17,151
983,51,32,67,16,166
986,50,16,66,17,149
987,51,33,101,17,202
988,51,16,101,17,185
989,65,17,68,17,167
991,66,16,100,17,199
993,67,18,65,17,167
995,68,16,64,18,166
997,51,32,68,16,167
999,65,15,120,14,214
1000,49,15,120,14,198
1001,167,14,52,17,250
1002,68,32,101,17,218
1003,51,32,101,17,201
1004,52,16,101,17,186
1005,301,17,66,16,400
1006,65,33,52,17,167
1007,101,16,68,16,201
1008,66,35,68,16,185
1009,67,16,68,16,167
1011,66,17,98,18,199
1012,52,17,98,18,185
1013,50,34,64,18,166
1014,68,31,101,16,216
1017,100,17,66,16,199
1018,82,17,66,16,181
1019,66,17,66,16,165
1020,101,33,67,17,218
1021,284,33,67,14,398
1025,66,17,67,16,166
1026,66,34,66,18,184
1030,67,33,102,14,216
1031,66,17,102,14,199
1033,300,16,101,16,433
1034,51,17,67,14,149
1035,52,33,67,14,166
1036,68,34,66,15,183
1038,100,33,66,17,216
1039,65,19,65,18,167
1040,67,33,66,17,183
1042,66,32,135,16,249
1044,65,34,50,17,166
1046,66,33,101,16,216
1047,68,16,101,16,201
1048,67,34,67,16,184
1051,66,18,100,16,200
1052,68,33,67,16,184
1054,67,32,51,17,167
1055,67,16,51,17,151
1056,100,33,66,16,215
1057,67,17,65,17,166
1058,67,33,66,16,182
1059,51,33,66,16,166
1060,51,17,66,16,150
1061,65,17,67,17,166
1062,65,34,67,16,182
1063,99,17,67,17,200
1065,101,17,67,16,201
1066,151,17,65,16,249
1067,67,17,67,16,167
1069,51,33,66,17,167
1070,67,34,65,16,182
1071,67,17,65,16,165
1072,50,17,65,16,148
1073,51,32,67,16,166
1074,66,33,86,15,200
1075,66,16,86,15,183
1076,99,34,67,15,215
1077,65,18,67,17,167
1081,52,33,83,18,186
1082,52,15,83,18,168
1083,51,34,67,14,166
1084,67,32,67,16,182
1086,101,32,68,18,219
1087,84,32,68,18,202
1088,67,32,68,18,185
1089,84,33,116,19,252
1090,100,35,81,19,235
1095,52,34,66,16,168
1096,53,16,66,16,151
1097,98,19,82,16,215
1098,65,35,82,16,198
1100,66,32,66,17,181
1101,82,32,69,15,198
1102,51,16,66,17,150
1103,51,32,69,15,167
1105,66,16,67,18,167
1106,66,35,50,15,166
1109,101,15,68,16,200
1111,83,33,51,17,184
1112,98,35,100,16,249
1113,50,33,51,17,151
1114,66,35,100,16,217
1117,66,17,67,16,166
1118,51,17,67,16,151
1119,51,33,118,16,218
1120,100,33,51,16,200
1121,67,17,67,17,168
1122,100,34,82,18,234
1124,67,34,82,18,201
1125,66,18,82,18,184
1126,67,33,67,16,183
1129,51,32,51,17,151
1131,65,18,117,17,217
1132,49,18,117,17,201
1133,99,16,100,16,231
1134,51,17,67,17,152
1135,67,16,100,16,199
1136,65,35,65,16,181
1137,84,34,132,17,267
1138,67,34,132,17,250
1140,52,17,132,17,218
1141,99,19,66,17,201
1143,64,19,66,17,166
1144,66,33,67,11,177
1147,68,17,83,18,186
1148,66,34,67,16,183
1150,50,17,67,16,150
1151,82,36,81,18,217
1155,89,32,51,16,188
1156,52,17,66,17,152
1159,83,33,67,16,199
1160,66,33,67,16,182
1161,83,33,66,17,199
1162,100,34,65,19,218
1163,100,18,65,19,202
1166,67,32,167,17,283
1167,51,32,167,17,267
1168,66,33,69,15,183
1169,67,16,69,15,167
1170,84,17,65,18,184
1172,102,32,67,16,217
1173,52,33,65,17,167
1175,165,17,53,13,248
1176,165,33,67,16,281
1177,67,15,67,16,165
1178,65,34,66,20,185
1180,67,33,53,13,166
1182,67,33,67,16,183
1183,103,13,67,17,200
1186,53,13,67,17,150
1188,302,33,51,16,402
1189,166,15,67,16,264
1192,50,17,67,17,151
1193,51,34,66,18,169
1194,68,33,67,16,184
1196,52,15,67,16,150
1197,53,33,101,16,203
1198,167,33,66,17,283
1199,98,18,66,18,200
1200,67,34,66,18,185
1202,68,33,51,16,168
1204,67,33,66,17,183
1206,84,16,100,15,215
1207,68,16,100,15,199
1210,66,33,67,18,184
1212,65,35,66,17,183
1213,67,17,66,17,167
1214,68,32,66,19,185
1216,67,34,67,17,185
1218,66,32,52,14,164
1219,51,32,52,14,149
1220,66,35,83,16,200
1221,67,16,83,16,182
1222,67,31,68,17,183
1224,52,14,68,17,151
1225,99,16,118,16,249
1226,66,33,118,16,233
1227,82,32,67,19,200
1228,68,32,67,19,186
1229,51,32,67,19,169
1230,99,33,68,17,217
1233,65,17,68,17,167
1234,286,14,101,18,419
1236,52,16,67,16,151
1237,102,17,65,19,203
1238,68,34,65,19,186
1239,167,16,65,17,265
1241,52,33,51,16,152
1243,66,16,66,18,166
1245,68,16,65,17,166
1246,51,16,65,17,149
1247,51,31,101,18,201
1249,65,16,85,17,183
1250,65,33,101,18,217
1251,98,17,67,18,200
1254,67,35,65,17,184
1255,85,32,67,17,201
1256,101,33,100,16,250
1258,100,34,66,16,216
1260,65,34,66,16,181
1261,66,17,66,16,165
1263,66,17,100,16,199
1264,51,17,100,16,184
1266,99,35,84,14,232
1267,65,17,51,18,151
1269,66,17,84,14,181
1270,51,17,84,14,166
1273,66,17,67,16,166
1274,98,35,133,17,283
1275,68,14,67,18,167
1276,99,32,68,16,215
1277,100,16,68,16,200
1278,67,32,68,16,183
1279,65,16,68,16,165
1280,85,16,67,17,185
1282,50,16,67,17,150
1283,50,34,99,17,200
1284,68,33,66,17,184
1286,67,33,116,16,232
1289,166,16,68,16,266
1293,165,18,99,17,299
1294,68,31,68,16,183
1295,82,36,66,15,199
1296,65,36,66,15,182
1297,49,36,66,15,166
1298,67,32,99,17,215
1299,66,18,99,17,200
1301,65,18,65,17,165
1303,85,32,68,16,201
1305,100,17,67,17,201
1307,67,17,67,17,168
1308,66,34,67,17,184
1310,101,34,66,18,219
1313,83,33,51,15,182
1314,67,33,51,15,166
1315,51,33,51,15,150
1316,67,33,67,15,182
1317,66,17,67,15,165
1321,66,18,100,18,202
1322,99,36,65,16,216
1323,64,17,68,18,167
1324,102,32,67,16,217
1325,69,17,65,16,167
1327,103,15,67,16,201
1328,101,34,98,19,252
1329,67,15,67,16,165
1331,101,17,84,15,217
1332,67,33,84,15,199
1333,65,17,84,15,181
1334,100,32,103,15,250
1335,51,33,51,15,150
1336,66,32,103,15,216
1337,68,14,103,15,200
1338,65,34,69,15,183
1339,100,16,51,17,184
1340,99,36,65,18,218
1343,67,17,65,18,167
1344,52,17,65,18,152
1345,52,32,66,18,168
1346,51,17,66,18,152
1348,65,33,85,15,198
1349,68,15,85,15,183
1350,84,17,50,15,166
1351,300,17,134,16,467
1352,51,17,50,15,133
1353,100,15,134,16,265
1356,50,15,134,16,215
1357,68,16,67,17,168
1358,67,35,65,16,183
1359,84,32,66,18,200
1360,50,19,65,16,150
1361,51,32,66,18,167
1363,150,35,66,16,267
1364,65,33,134,16,248
1365,101,15,66,17,199
1366,165,35,100,15,315
1369,50,35,66,16,167
1370,68,31,67,19,185
1371,50,31,67,19,167
1372,101,32,68,15,216
1373,66,18,100,15,199
1375,67,16,68,15,166
1376,86,14,69,15,184
1379,69,15,67,17,168
1380,68,34,65,17,184
1381,64,19,65,17,165
1382,69,33,67,15,184
1384,67,32,68,17,184
1385,503,14,135,15,667
1386,65,35,98,17,215
1387,67,18,98,17,200
1388,67,33,99,16,215
1389,65,18,99,16,198
1390,167,33,67,18,285
1391,68,15,67,16,166
1392,65,33,67,17,182
1394,99,33,67,18,217
1395,65,17,100,18,200
1396,67,33,67,18,185
1397,66,17,67,18,168
1398,67,34,51,14,166
1400,100,32,67,17,216
1402,67,32,67,17,183
1404,51,14,67,17,149
1405,65,18,66,19,168
1406,84,15,53,14,166
1407,81,34,100,18,233
1409,67,17,100,18,202
1413,67,17,51,16,151
1414,67,33,68,15,183
1416,167,33,51,16,267
1417,84,34,99,17,234
1419,99,17,67,17,200
1420,68,32,67,17,184
1422,66,33,51,16,166
1423,67,15,51,16,149
1425,68,16,66,17,167
1426,67,33,66,18,184
1427,115,33,67,19,234
1430,66,33,67,19,185
1431,66,16,67,19,168
1434,51,17,67,15,150
1435,51,32,101,16,200
1436,67,35,66,16,184
1437,68,16,66,16,166
1438,67,32,66,18,183
1439,66,17,66,18,167
1440,67,34,66,17,184
1441,65,17,66,17,165
1442,66,32,51,16,165
1443,67,16,51,16,150
1446,83,16,67,16,182
1447,50,33,67,16,166
1448,51,16,67,16,150
1449,66,17,67,17,167
1451,66,17,100,16,199
1453,50,34,66,16,166
1456,100,35,99,17,251
1457,51,33,67,17,168
1458,66,35,99,17,217
1459,65,19,99,17,200
1460,68,32,67,17,184
1461,166,17,116,17,316
1462,101,33,70,13,217
1463,51,34,103,13,201
1465,67,17,70,13,167
1466,67,34,116,17,234
1467,67,17,116,17,217
1469,51,36,80,17,184
1471,53,30,101,14,198
1472,66,34,67,14,181
1476,67,34,66,15,182
1477,67,17,66,15,165
1479,51,32,68,16,167
1480,100,34,99,16,249
1481,66,17,67,16,166
1482,66,34,99,16,215
1483,52,34,99,16,201
1484,68,33,66,16,183
1486,99,34,50,16,199
1487,52,32,84,16,184
1488,65,34,50,16,165
1491,100,16,67,17,200
1492,67,33,67,17,184
1494,50,16,67,17,150
1495,67,16,51,16,150
1496,66,34,84,17,201
1498,67,33,68,16,184
1500,51,16,68,16,151
1501,99,17,70,13,199
1502,66,35,70,13,184
1504,51,17,70,13,151
1505,67,17,67,15,166
1508,70,30,98,17,215
1509,151,31,67,18,267
1510,67,31,67,17,182
1511,100,17,98,18,233
1512,61,36,98,18,213
1513,67,17,98,18,200
1514,98,34,133,18,283
1515,52,31,67,18,168
1516,67,34,133,18,252
1518,65,33,100,18,216
1519,51,33,100,18,202
1520,67,34,66,18,185
1521,168,17,67,16,268
1522,301,32,101,16,450
1525,67,15,135,16,233
1526,51,15,135,16,217
1527,67,17,67,16,167
1528,101,33,66,17,217
1529,66,18,99,17,200
1531,51,33,66,17,167
1532,50,17,66,17,150
1533,51,33,65,16,165
1535,66,17,68,15,166
1536,66,32,101,16,215
